PARTNUMBER	ALTPARTNUMBER	DESCRIPTION1	DESCRIPTION2	STOCKONHAND	ADD_TO_STOCKONHAND	MINORDERQTY	MINSTOCK	MAXSTOCK	DAYSPCT	SEASONAL	SEASONSTART_MM	SEASONSTART_DD	SEASONEND_MM	SEASONEND_DD	SUPPLIER_NUMBER1	INVSUP_PARTNUMBER1	SUPPLIER_NUMBER2	INVSUP_PARTNUMBER2	SUPPLIERRATIO	BROKENCARTONCODE	UNITCOST	MKTCOST	PLVL_PRICE1	PLVL_REFMARGIN1	PLVL_ROUNDINGID1	PLVL_QTY2	PLVL_PRICE2	PLVL_REFMARGIN2	PLVL_ROUNDINGID2	PLVL_QTY3	PLVL_PRICE3	PLVL_REFMARGIN3	PLVL_ROUNDINGID3	PLVL_QTY4	PLVL_PRICE4	PLVL_REFMARGIN4	PLVL_ROUNDINGID4	CLASSID1	SUBCLASSID1	CLASSID2	SUBCLASSID2	CLASSID3	SUBCLASSID3	PART_MESSAGE	LOCATIONID	DEPTID	UOMID	WEIGHT	CORECHARGE	MFGPARTNUMBER	BINTAGCOUNT	PRINTBINTAGLATER	ORIGINDATE	TAXABLE	TAXCODE	CONSUMERUNITQTY	CONSUMERUNITTEXT	BRANDNAME	HISTORY_52WEEK	DELETED	ITEMTAGREQUIRED	EXT_SYNC	NETPRICE	CLASSNAME1	SUBCLASSNAME1	UNITOFMEASURENAME	DEPARTMENTNAME	IMAGE_ID	MARGIN1	MARGIN2	MARGIN3	MARGIN4	WEEK_CURRENT	WEEK_1	WEEK_2	WEEK_3	WEEK_4	WEEK_5	WEEK_6	WEEK_7	WEEK_8	WEEK_9	WEEK_10	WEEK_11	WEEK_12	WEEK_13	WEEK_14	WEEK_15	WEEK_16	WEEK_17	WEEK_18	WEEK_19	WEEK_20	WEEK_21	WEEK_22	WEEK_23	WEEK_24	WEEK_25	WEEK_26	WEEK_27	WEEK_28	WEEK_29	WEEK_30	WEEK_31	WEEK_32	WEEK_33	WEEK_34	WEEK_35	WEEK_36	WEEK_37	WEEK_38	WEEK_39	WEEK_40	WEEK_41	WEEK_42	WEEK_43	WEEK_44	WEEK_45	WEEK_46	WEEK_47	WEEK_48	WEEK_49	WEEK_50	WEEK_51	WEEK_52	WEEK_53	WEEK_54	WEEK_55	WEEK_56	WEEK_57	WEEK_58	WEEK_59	WEEK_60	WEEK_61	WEEK_62	WEEK_63	WEEK_64	WEEK_65	WEEK_66	WEEK_67	WEEK_68	WEEK_69	WEEK_70	WEEK_71	WEEK_72	WEEK_73	WEEK_74	WEEK_75	WEEK_76	WEEK_77	WEEK_78	WEEK_79	WEEK_80	WEEK_81	WEEK_82	WEEK_83	WEEK_84	WEEK_85	WEEK_86	WEEK_87	WEEK_88	WEEK_89	WEEK_90	WEEK_91	WEEK_92	WEEK_93	WEEK_94	WEEK_95	WEEK_96	WEEK_97	WEEK_98	WEEK_99	WEEK_100	WEEK_101	WEEK_102	WEEK_103	WEEK_104
48285	082901482857	"WST CNTR OUTLT1-1/2""X16"""		2	0	1	0	999	100	0	  	  	  	  	10				1		3.19	3.19	9.99	0	2													406	2	-1	-1	-1	-1		1692	40	1	0.5	0	AH20930	1	0	30-Oct-2020 00:00:00	1		1	EA	ACE	3	0		0							68.1																													1												1										1						1						1																																													
48286	082901482864	WASTE BATH PVC 1.5 TRIP		0	0	1	0	999	100	0	  	  	  	  	10	48286			1		9.67	14.5	29.99	0	2													444	7	-1	-1	-1	-1		-1	40	2	1.100000024	0	ACE209064	1	1	25-Aug-1995 00:00:00	1		1	EA	ACE		0	0	0	0						67.8																																																																																																												
48288	043197126085	"SHWR TSN ROD WHITE 60"""		0	0	0	0	999	100	0	  	  	  	  	10	48288			1		4.05	4.74	9.99	0	2													675	6	-1	-1	-1	-1		-1	64	2	0.800000012	0	608-W	1	0	15-Jul-1996 00:00:00	1		1	EA	ZENNA HOME		0	0	0	0						59.5																																																																																																												
48289	082901433064	"WASHER POLY 1.5X1.5""BULK"		0	0	0	0	999	100	0	  	  	  	  	10	48289			0.01		0.059	0.071	1.59	0	2													404	6	-1	-1	-1	-1		-1	40	107	0.5	0	AH9265	1	0	04-Dec-2014 00:00:00	1		1	EA	ACE		0	0	0	0						96.3																																																																																																												
48290	082901482901	WASHER POLY SJ 1.25 BULK		0	0	0	0	999	100	0	  	  	  	  	10	48290			0.005		0.048	0.074	1.59	0	2													404	6	-1	-1	-1	-1		-1	40	393	1.5	0	AH209266	1	0	19-May-1997 00:00:00	1		1	EA	ACE		0	0	0	0						97																																																																																																												
48291	082901482918	"NUT SJ 1.5X1.5"" PVC BULK"		0	0	100	0	999	100	0	  	  	  	  	10	48291			0.01		0.135	0.17	1.59	0	2													404	6	-1	-1	-1	-1		-1	40	107	2.5	0	AH209255	1	0	04-Dec-2014 00:00:00	1		1	EA	ACE		0	0	0	0						91.5																																																																																																												
4829271	088712033202	"DRAIN BLADDER 1-1/2""- 3"""		1	0	1	1	999	100	0	  	  	  	  	10				1		5.3	5.51	16.99	0	2													448	3	-1	-1	-1	-1		1671	40	1	0.300000012	0	332	1	0	11-May-2022 00:00:00	1		1	EA	COBRA	1	0		0							68.8																																												1																																															1																	
4829362	088712033103	"DRAIN BLADDER 1"" - 2"""		1	0	1	1	999	100	0	  	  	  	  	10				1		5.65	4.34	13.99	0	2													448	3	-1	-1	-1	-1		1671	40	1	0.200000003	0	331	1	0	14-May-2022 00:00:00	1		1	EA	COBRA	1	0		0							59.6																																				1																																																																								
48294	082901482949	"BASKET STRAIN 3-1/2"" SS"		0	0	0	2	999	100	0	  	  	  	  	10				1		4.18	6.81	16.99	0	2													406	3	-1	-1	-1	-1		-1	40	2	0.600000024	0	ACE5000SS	1	1	04-Dec-2014 00:00:00	1		1	EA	ACE		0	0	0	0						75.4																																																																																																												
48328	082901483281	WASHER AST CONE	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	48328			1		1.214	4.41	7.99	0	2													404	4	-1	-1	-1	-1		-1	40	2	0.100000001	0	AH810-30	1	0	02-Aug-1999 00:00:00	1		1	EA	ACE		0	0	0	0						84.8																																																																																																												
48339	082901483397	"STRAINER LOCKNUT 3-3/8"""		3	0	5	0	999	100	0	  	  	  	  	10	48339			1		1.87	2.62	8.99	0	2													406	3	-1	-1	-1	-1		1693	40	1	0.200000003	0	ACE820-23	1	0	25-Aug-1995 00:00:00	1		1	EA	ACE	0	0	0	0	0						79.2																			0																																													0																																												
48366	019934890243	KITCHEN FAUCET CHRME 1H		0	0	1	0	999	100	0	  	  	  	  	10				1		20.68	20.68	38.99	0	2													1400	-1	-1	-1	-1	-1		-1	40	2	0	0	F8124006CP-ACA	1	0	11-Jan-1999 00:00:00	1		1	EA			0	0	0	0						47																																																																																																												
4837035	046224035299	"DUAL THRD ARTR 15/16-27"""		-1	0	1	1	999	100	0	  	  	  	  	10				1		5.54	5.54	11.99	0	2													401	4	-1	-1	-1	-1		0	40	1	0.100000001	0	PP800-4LF	1	0	02-Jun-2025 00:00:00	1		1	EA			0		0							53.8				1																																																																																																								
48371	843518013359	FAUCT TUB&SHOWER1H CHRM		1	0	1	0	999	100	0	  	  	  	  	10	48371			1		39.26	30.12	69.99	0	2													400	3	-1	-1	-1	-1		1700	40	1	3	0	832X-0401	1	0	04-Jan-1999 00:00:00	1		1	EA	OAKBROOK		0	0	0	0						43.9																																																																																																												
48372	843518013342	FAUCT T&S CHR 2H  ACRYLC		1	0	1	0	999	100	0	  	  	  	  	10	48372			1		34.45	28.35	69.99	0	2													400	3	-1	-1	-1	-1		1699	40	1	3.299999952	0	833X-1101	1	0	22-Dec-2000 00:00:00	1		1	EA	OAKBROOK		0	0	0	0						50.8																																																																																																												
48391	082901483915	VENT HOOD DRYER 4 AL ACE		0	0	0	0	999	100	0	  	  	  	  	10	48391			1		6.035	7.01	11.99	0	2													470	1	-1	-1	-1	-1		-1	40	2	0.5	0	ACEDAVHA4	1	0	10-Jul-2015 00:00:00	1		1	EA	ACE		0	0	0	0						49.7																																																																																																												
48392	022624169062	"BRUSH CHIMNEY POLY 6""RND"		0	0	0	0	999	100	0	  	  	  	  	10	48392			1		5.68	6.31	19.99	0	2													439	1	-1	-1	-1	-1		-1	46	1	0.800000012	0	16906	1	0	02-Aug-1996 00:00:00	1		1	EA	RUTLAND		0	0	0	0						71.6																																																																																																												
48393	022624169086	"BRUSH CHIMNEY POLY 8""RND"		0	0	0	0	999	100	0	  	  	  	  	10	48393			1		6.8	7.38	26.99	0	2													439	1	-1	-1	-1	-1		-1	46	1	1.200000048	0	16908	1	0	25-Aug-1995 00:00:00	1		1	EA	RUTLAND		0	0	0	0						74.8																																																																																																												
4839437	819358009333	SINKSHROOM CHROME		0	0	0	0	999	100	0	  	  	  	  	10				1		6.98	6.98	11.99	0	2													416	3	-1	-1	-1	-1		-1	40	1	0.100000001	0	SSCE425	1	0	02-Sep-2021 00:00:00	1		1	EA			0		0							41.8																																																																																																												
4839445	819358009326	TUBSHROOM CHROME		1	0	1	0	999	100	0	  	  	  	  	10	4839445			1		6.98	6.98	11.99	0	2													416	3	-1	-1	-1	-1		1694	40	1	0.100000001	0	TSCE325	1	0	06-Apr-2018 00:00:00	1		1	EA	TUBSHROOM		0	0	0	0						41.8																																																																																																			1									
48460	082901484608	REPAIR MO-5 KIT F/-MOEN		0	0	0	0	999	100	0	  	  	  	  	10	48460			1		0.55	0.55	4.99	0	2													401	5	-1	-1	-1	-1		-1	40	1	0.100000001	0	A0080502	1	0	08-Apr-2002 00:00:00	1		1	EA	ACE		0	0	0	0						89																																																																																																												
48463	051111098004	AIR FLTR 16X20X1 1000MPR		7	0	4	2	999	100	0	  	  	  	  	10				1		10.08	10.08	14.99	0	2													432	3	-1	-1	-1	-1		40	46	1	0.699999988	0	9800-4	1	0	10-Jun-2015 00:00:00	1		1	EA	FILTRETE	28	0	0	0	0						32.8							1	2				4			1				1					1	2					2	1			1						4				1	2		2				3						1																																																			
48469	037155357741	O-RING 1/4ODX1/8IDX1/16		2	0	5	0	999	100	0	  	  	  	  	10	48469			1		0.18	0.18	0.99	0	2													404	3	-1	-1	-1	-1		1696	40	1	0	0	35774B	1	0	21-Feb-2014 00:00:00	1		1	EA	DANCO		0	0	0	0						81.8																																																																																														1		2												
48470	037155357758	O-RING 9/32X5/32X1/16		4	0	5	0	999	100	0	  	  	  	  	10	48470			1		0.16	0.16	0.99	0	2													404	3	-1	-1	-1	-1		1696	40	1	0	0	35775B	1	0	21-Feb-2014 00:00:00	1		1	EA	DANCO	1	0	0	0	0						83.8							1																																																																																									1												
48472	611942035410	"TEE CLEAN OUT 3"" HXHXFPT"		1	0	1	0	999	100	0	  	  	  	  	10				1		8.32	7.55	19.99	0	2													477	3	-1	-1	-1	-1		-1	40	1	1.200000048	0	PVC00444X1000	1	0	02-May-2024 00:00:00	1		1	EA	CHARLOTTE PIPE		0		0							58.4																																																																																																												
48477	025528704681	ADAPTR PVC 3/4MHT1/2H	 DISCONTINUED FOR 7004010	0	0	0	0	999	100	0	  	  	  	  	10	48477			1		0.38	0.51	1.99	0	2													477	1	-1	-1	-1	-1		-1	40	1	0.100000001	0	MHT101BC	1	0	08-Jun-2006 00:00:00	1		1	EA	LASCO		0	0	0	0						80.9																																																																																																												
48478	025528704704	ADAPTR PVC 3/4MHT 3/4H	 DISCONTINUED FOR 7804503	0	0	0	0	999	100	0	  	  	  	  	10	48478			1		0.67	0.5	2.99	0	2													477	1	-1	-1	-1	-1		-1	40	1	0.100000001	0	MHT103BC	1	0	08-Jun-2006 00:00:00	1		1	EA	LASCO		0	0	0	0						77.6																																																																																																												
48525	082901485254	PUTTY PLUMBERS EPOXY1.33	 DISCONTINUED FOR 4027116	0	0	0	0	999	100	0	  	  	  	  	10	48525			1		1.23	1.35	3.99	0	2													449	1	-1	-1	-1	-1		-1	40	1	0.100000001	0	044020-288	1	0	10-Mar-2018 00:00:00	1		1	EA	ACE		0	0	0	0						69.2																																																																																																												
48526	082901485261	PUTTY PLUMBERS EPOXY 4OZ		5	0	12	0	999	100	0	  	  	  	  	10	48526			1		3.63	3.91	9.99	0	2													449	1	-1	-1	-1	-1		1676	40	1	0.300000012	0	44220	1	0	10-Mar-2018 00:00:00	1		1	EA	ACE	3	0	0	0	0						63.7																																																	2						1							1																																				1										
48551	082901485513	"DRYER VENT DUCT 60 X 4"""		2	0	6	0	999	100	0	  	  	  	  	10	48551			1		4.79	4.79	11.99	0	2													470	4	-1	-1	-1	-1		1678	40	212	0.699999988	0	ACEFC0405B	1	0	22-Dec-2000 00:00:00	1		1	EA	ACE	29	0	0	0							60.1				3		1			2	2				1	1			1	2			1	1	1	1	1			1	2		1	1		1		1	1	1		1			0			2	1			1													1			1							1		1	1	1	1	1	1			1				1	2		1			1			1	1		1		2					1	
48552	082901485520	"DRYER VENT DUCT4""X8FT AL"		2	0	1	0	999	100	0	  	  	  	  	10	48552			1		6.9	6.9	16.99	0	2													470	4	-1	-1	-1	-1		1678	40	1	0.800000012	0	ACEFC0408B	1	0	30-Mar-1998 00:00:00	1		1	EA	ACE	14	0	0	0	0						59.4				1	2						1				1			1		1			1					1	1				1										1			2			-1	1				1										2				1				1					1				-1	1																			1			1	1		1	1
48556	079916435039	"DUCT SUPURR-FLX 6""X25'"	CLOSEOUT: CHECK AVAILABILITY	0	0	1	0	999	100	0	  	  	  	  	10	48556			1		17.42	24.36	36.99	0	2													470	4	-1	-1	-1	-1		-1	40	2	3	0	FUL0625	1	0	31-Oct-2016 00:00:00	1		1	EA	DEFLECT-O		0	0	0	0						52.9																																																																																																												
48557	040066203649	SUMP PUMP VERT 1/3HP	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	48557			1		89.35	89.35	99.99	0	2													440	1	-1	-1	-1	-1		-1	40	1	13.19999981	0	SPF33	1	0	22-Dec-2000 00:00:00	1		1	EA	ACE		0	0	0	0						10.6																																																																									1																																			
48559	096942301251	"CAP 4""D SNAP END 2-1/2""L"		3	0	1	3	999	100	0	  	  	  	  	10				1		2.24	2.2	7.99	0	2													477	10	-1	-1	-1	-1		-1	40	1	0.100000001	0	0432AA	1	1	10-Mar-2018 00:00:00	1		1	EA	ADVANCED DRAINAGE SY		0	0	0	0						72																																																																																																			1									
48575	739236315359	"TRAP RUNNING PVC 3/4"""		0	0	0	0	999	100	0	01	01	01	01	10				1		1.88	1.88	4.99	0	2													477	1	-1	-1	-1	-1		-1	40	1	0	0	867-35PK	1	0	12-Jul-2022 00:00:00	1		1	EA			0	0	0	0						62.3																																																																																																												
48579	011651990060	"COUPL REDG CPVC 3/4X1/2"""		0	0	0	0	999	100	0	  	  	  	  	10	48579			0.100000001		0.23	0.23	0.79	0	2													477	6	-1	-1	-1	-1		-1	40	2	0	0	RCC-0705-S	1	0	10-Mar-2018 00:00:00	1		1	EA			0	0	0	0						70.9																																																																																																												
48580	082901485803	PUMP SUMP 1/2HP ACE		0	0	0	0	999	100	0	  	  	  	  	10				1		106.7	106.7	129.99	0	2													440	1	-1	-1	-1	-1		2080	40	1	1.440000057	0	ASF 50-N	1	0	10-Nov-2021 00:00:00	1		1	EA		1	0		0							17.9																																					1																																																																							
48584	038561539677	VALV CPVC BOILER 1/2XSXM		0	0	1	0	999	100	0	  	  	  	  	10				1		3.476	3.476	9.99	0	2													1423	-1	-1	-1	-1	-1		-1	40	2	0	0	53067	1	0	22-Sep-2010 00:00:00	1		1	EA			0	0	0	0						65.2																																																																																																												
48586	611942027095	"ADAPTER ABS DWV 4""HXFPT"		2	0	1	0	999	100	0	  	  	  	  	10	48586			1		6.11	4.72	19.99	0	2													477	4	-1	-1	-1	-1		1617	40	1	0.600000024	0	ABS001011200	1	0	25-Aug-1995 00:00:00	1		1	EA	CHARLOTTE PIPE		0	0	0	0						69.4																																																																																																			0									
48605	049708040253	VALVE FOOT 4 IN 1		0	0	1	0	999	100	0	  	  	  	  	10	48605			1		9.22	9.85	19.99	0	2													442	4	-1	-1	-1	-1		-1	40	1	1	0	FV4IN1	1	0	12-Mar-2020 00:00:00	1		1	EA	BRADY		0		0	0						53.9																																																																																																												
48640	063467124955	"FURNACE INCREASER 3""X4"""		1	0	1	0	999	100	0	  	  	  	  	10				1		6.065	6.28	12.99	0	2													438	12	-1	-1	-1	-1		1831	46	1	0.400000006	0	GV1418	1	1	27-Aug-2020 00:00:00	1		1	EA	IMPERIAL	1	0		0							53.3													1																																																						0																																									
4864294	026508250365	KIT FAUCT PD NORI SS		1	0	1	0	999	100	0	  	  	  	  	10				1		149.48	153.97	249.99	0	2													400	2	-1	-1	-1	-1		1700	40	1	6.900000095	0	87066SRS	1	0	27-Aug-2020 00:00:00	1		1	EA	MOEN		0		0							40.2																																																																																																												1
48644	063467125273	"FURNACE INCREASER 6""X5"""		0	0	0	0	999	100	0	  	  	  	  	10				1		6.52	7.17	14.99	0	2													438	12	-1	-1	-1	-1		-1	46	1	0.699999988	0	GV1358	1	1	27-Aug-2020 00:00:00	1		1	EA	IMPERIAL	1	0		0							56.5																																												1																																																																
4864708	019442542788	"PLUNGER 4"" RED CUP"		1	0	6	0	999	100	0	  	  	  	  	10	4864708			1		1.39	1.42	5.99	0	2													448	3	-1	-1	-1	-1		1671	40	1	0.400000006	0	512-3111	1	0	23-Oct-2007 00:00:00	1		1	EA	PLUMB CRAFT	5	0	0	0	0						76.8																			1										1							2											1																											1		1		2		1		1		2		1									1													
4864724	019442479756	"PLUNGER 6"" BLACK CUP"		0	0	0	0	999	100	0	  	  	  	  	10	4864724			1		2.81	3.16	8.99	0	2													448	3	-1	-1	-1	-1		-1	40	2	0.800000012	0	512-A3309	1	0	22-Dec-2000 00:00:00	1		1	EA	PLUMB CRAFT		0	0	0	0						68.7																																																																																																												
4865770	085267911313	WIFI THERMSTAT TOUCHSCRN	CLOSEOUT: CHECK AVAILABILITY	0	0	0	0	999	100	0	  	  	  	  	10				1		132.38	112.14	189.99	0	2													427	3	-1	-1	-1	-1		-1	46	1	1.200000048	0	RTH9585WF1004W	1	0	06-Oct-2020 00:00:00	1		1	EA	HONEYWELL HOME		0		0							30.3																																																																																																												
48661	063467210047	"ELBOW 90ADJ BLK STL 7"""		3	0	4	2	999	100	0	  	  	  	  	10				1		4.521	8.75	16.99	0	2													438	7	-1	-1	-1	-1		1831	46	2	1.899999976	0	BM0015	1	0	20-Jan-2005 00:00:00	1		1	EA	IMPERIAL		0	0	0	0						73.4																																																																																						2	0																					
4866265	032888167957	"BALL VALVE  FP 1"" BRASS"	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10				1		18.25	22.67	29.99	0	2													402	1	-1	-1	-1	-1		-1	40	1	1.299999952	0	107-825LNL	1	0	02-Apr-2020 00:00:00	1		1	EA	PROLINE		0		0							39.1																																																																																																												
4867503	033663007475	"WATER FILTER O-RING 3/4"""		2	0	1	1	999	100	0	  	  	  	  	10				1		4.41	4.41	9.99	0	2													405	11	-1	-1	-1	-1		1881	40	1	0.100000001	0	OR-150	1	0	01-Mar-2024 00:00:00	1		1	EA	CULLIGAN		0		0							55.9																																																																																																												
4867560	033663007291	WTR FLTR SYSTEM WH5200C		2	0	1	1	999	100	0	  	  	  	  	10				1		43.09	43.09	64.99	0	2													405	6	-1	-1	-1	-1		1881	40	1	6.599999905	0	WH-S200-C	1	0	01-Mar-2024 00:00:00	1		1	EA	CULLIGAN	1	0		0							33.7																						1																																																																																						
4869228	054773901941	"GAS VALVE KEY BLK 3"""		1	0	1	1	999	100	0	  	  	  	  	10				1		4.01	4.01	9.99	0	2													459	8	-1	-1	-1	-1		1792	46	1	0.100000001	0	BF.KY.05	1	0	10-Apr-2024 00:00:00	1		1	EA	BLUE FLAME	3	0		0							59.9													1																													2																																																																		
4870846	018578000155	"COUPLE FLEX 4""X3""CLAY"		0	0	1	0	999	100	0	  	  	  	  	10	4870846			1		3.45	4.55	14.99	0	2													465	1	-1	-1	-1	-1		-1	40	2	1.100000024	0	P1002-43	1	0	10-Mar-2018 00:00:00	1		1	EA	FERNCO		0	0	0	0						77																																																																																																												
4870911	018578000162	"COUPLE FLEX 4""X4"" CLAY"		2	0	1	2	999	100	0	  	  	  	  	10				1		4.25	4.18	12.99	0	2													465	1	-1	-1	-1	-1		-1	40	1	1.200000048	0	P1002-44	1	0	10-Mar-2018 00:00:00	1		1	EA	FERNCO		0	0	0	0						67.3																																																																																																												
4870945	018578000018	"COUPLE FLEX 1.25"" SOCKET"		1	0	1	0	999	100	0	  	  	  	  	10	4870945			1		2.2	2.2	8.99	0	2													465	1	-1	-1	-1	-1		-1	40	1	0.300000012	0	P1056-125	1	0	10-Mar-2018 00:00:00	1		1	EA	FERNCO	4	0	0	0	0						75.5						1				1																							1			1					-1	1																												1			1																	2								1										
4870960	018578000032	"COUPLING FLEX 1-1/2"" PVC"		4	0	1	0	999	100	0	  	  	  	  	10	4870960			1		2.12	2.12	7.99	0	2													465	1	-1	-1	-1	-1		1614	40	1	0.300000012	0	P1056-150	1	0	10-Mar-2018 00:00:00	1		1	EA	FERNCO	9	0	0	0	0						73.5												1						1						2												1	1				-1	1			1		1			1									1																						1																	1										
4870978	018578000025	"COUPLE FLEX1.5X1.25""SCKT"		1	0	1	0	999	100	0	  	  	  	  	10	4870978			1		2.44	2.44	9.99	0	2													465	1	-1	-1	-1	-1		1614	40	1	0.300000012	0	P1056-150/125	1	0	10-Mar-2018 00:00:00	1		1	EA	FERNCO	5	0	0	0	0						75.6										0		1																		1											1									1		1																					1																																1			
4871026	018578000049	COUPLE FLEX 2X1.5 SOCKET		2	0	1	0	999	100	0	  	  	  	  	10	4871026			1		2.845	2.76	8.99	0	2													465	1	-1	-1	-1	-1		-1	40	1	0.400000006	0	P1056-215	1	0	10-Mar-2018 00:00:00	1		1	EA	FERNCO	1	0	0	0	0						68.4																																																						1																																					1		1										1		1			
4871059	018578000056	DWV FLEX COUPL 2 X 2		5	0	1	2	999	100	0	  	  	  	  	10				1		2.26	2.26	8.99	0	2													465	1	-1	-1	-1	-1		-1	40	1	0.400000006	0	P1056-22	1	0	10-Mar-2018 00:00:00	1		1	EA	FERNCO	8	0	0	0	0						74.9										2							1		1								2													1														1											2																	1											1					2					1					
4871125	018578000070	"DWV FLEX COUPLING 3""X2"""		1	0	1	0	999	100	0	  	  	  	  	10	4871125			1		3.1	3.1	9.99	0	2													465	1	-1	-1	-1	-1		1614	40	1	0.699999988	0	P1056-32	1	0	10-Mar-2018 00:00:00	1		1	EA	FERNCO	1	0	0	0	0						69																																										1																					1																																													
4871166	018578000087	"DWV FLEX COUPLING 3""X3"""		2	0	1	2	999	100	0	  	  	  	  	10				1		3.23	3.14	9.99	0	2													465	1	-1	-1	-1	-1		1614	40	1	0.800000012	0	P1056-33	1	0	10-Mar-2018 00:00:00	1		1	EA	FERNCO	3	0	0	0	0						67.7																																			1																				1	1	2					1								1																																	2					
